Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
1,0.35869565217391397,0.46913580246913966,0.5209621993127147,0.5882352941176471,0.14229249011857706,0,1
2,0.35869565217391397,0.46913580246913966,0.35463917525773203,0.599264705882353,0.15019762845849802,0,1
1,0.35869565217391397,0.46913580246913966,0.772508591065292,0.31985294117647056,0.16205533596837943,0,1
1,0.3478260869565162,0.45679012345679126,0.5223367697594501,0.45772058823529416,0.16996047430830039,0,1
1,0.3478260869565162,0.45679012345679126,0.479725085910653,0.5036764705882354,0.17786561264822134,0,1
1,0.35869565217391397,0.46913580246913966,0.7134020618556702,0.3033088235294117,0.18577075098814227,0,1
1,0.3478260869565162,0.46913580246913966,0.7835051546391756,0.22794117647058812,0.19367588932806323,0,1
0,0.3369565217391255,0.45679012345679126,0.47285223367697604,0.41360294117647056,0.20158102766798416,0,1
2,0.3478260869565162,0.45679012345679126,0.270790378006873,0.6599264705882354,0.22134387351778656,0,1
0,0.3478260869565162,0.45679012345679126,1.0,0.15073529411764694,0.23320158102766797,0,1
1,0.3369565217391255,0.44444444444444997,0.8769759450171821,0.2720588235294117,0.25296442687747034,0,1
1,0.3369565217391255,0.44444444444444997,0.7532646048109966,0.2867647058823528,0.2608695652173913,0,1
2,0.3369565217391255,0.45679012345679126,0.684536082474227,0.2113970588235293,0.26877470355731226,0,1
1,0.3478260869565162,0.45679012345679126,0.5635738831615122,0.43198529411764697,0.28063241106719367,0,1
1,0.3260869565217348,0.44444444444444997,0.536082474226804,0.44852941176470595,0.2885375494071146,0,1
1,0.3260869565217348,0.4320987654321016,0.39587628865979374,0.6011029411764707,0.2964426877470355,0,1
2,0.3152173913043441,0.4197530864197603,0.39725085910652913,0.6654411764705883,0.3043478260869565,0,1
1,0.3152173913043441,0.4197530864197603,0.41099656357388303,0.5827205882352942,0.3162055335968379,0,1
2,0.30434782608695343,0.4074074074074119,0.6776632302405501,0.46691176470588247,0.32411067193675885,0,1
1,0.30434782608695343,0.4074074074074119,0.5828178694158077,0.3878676470588235,0.3359683794466403,0,1
1,0.3152173913043441,0.4074074074074119,0.5883161512027493,0.44852941176470595,0.3438735177865612,0,1
1,0.3152173913043441,0.4074074074074119,0.44123711340206206,0.511029411764706,0.3517786561264822,0,1
1,0.3260869565217348,0.4074074074074119,0.41649484536082504,0.6525735294117647,0.35968379446640314,0,1
2,0.3260869565217348,0.4074074074074119,0.4632302405498283,0.5238970588235294,0.3675889328063241,0,1
1,0.3260869565217348,0.4074074074074119,0.4824742268041238,0.5,0.3794466403162055,0,1
1,0.3260869565217348,0.4074074074074119,0.329896907216495,0.599264705882353,0.38735177865612647,0,1
1,0.3152173913043441,0.3950617283950635,0.2254295532646049,0.5808823529411765,0.3952569169960474,0,1
1,0.30434782608695343,0.3950617283950635,0.2515463917525773,0.7279411764705883,0.40316205533596833,0,1
1,0.29347826086956275,0.3950617283950635,0.45635738831615136,0.43933823529411775,0.4110671936758893,0,1
2,0.29347826086956275,0.3703703703703738,0.6130584192439863,0.32904411764705876,0.41897233201581024,0,1
1,0.29347826086956275,0.3827160493827222,0.44123711340206206,0.43566176470588236,0.43083003952569165,0,1
2,0.28260869565216495,0.3703703703703738,0.8013745704467357,0.25367647058823517,0.4387351778656126,0,1
1,0.29347826086956275,0.3703703703703738,0.47147766323024065,0.6066176470588236,0.450592885375494,0,1
1,0.28260869565216495,0.3580246913580325,0.7189003436426118,0.3088235294117647,0.458498023715415,0,1
1,0.28260869565216495,0.3580246913580325,0.809621993127148,0.27022058823529405,0.46640316205533594,0,1
0,0.28260869565216495,0.3703703703703738,0.5182130584192439,0.4246323529411764,0.4743083003952569,0,1
1,0.28260869565216495,0.3580246913580325,1.0,0.05330882352941155,0.49407114624505927,0,1
2,0.2608695652173836,0.3456790123456841,0.5374570446735398,0.41176470588235303,0.5019762845849802,0,1
1,0.25,0.3333333333333357,0.629553264604811,0.36029411764705876,0.5138339920948616,0,1
1,0.25,0.3209876543209944,0.35189003436426125,0.755514705882353,0.5217391304347826,0,1
2,0.25,0.3209876543209944,0.65979381443299,0.2996323529411764,0.5296442687747035,0,1
1,0.25,0.3209876543209944,0.48797250859106533,0.4908088235294118,0.541501976284585,0,1
1,0.25,0.3209876543209944,0.45910652920962214,0.5588235294117648,0.5494071146245059,0,1
1,0.2391304347826022,0.308641975308646,0.44123711340206206,0.5128676470588236,0.5573122529644269,0,1
2,0.22826086956521152,0.2962962962963047,0.6213058419243986,0.33823529411764697,0.5652173913043478,0,1
1,0.2391304347826022,0.2962962962963047,0.6364261168384879,0.3272058823529411,0.5770750988142292,0,1
2,0.2391304347826022,0.2839506172839492,0.3587628865979382,0.6066176470588236,0.5849802371541502,0,1
2,0.2391304347826022,0.2962962962963047,0.22817869415807568,1.0,0.5968379446640316,1,3
1,0.22826086956521152,0.2839506172839492,0.35051546391752586,0.4632352941176471,0.608695652173913,0,1
1,0.22826086956521152,0.2716049382716008,0.30515463917525776,0.641544117647059,0.616600790513834,0,1
2,0.22826086956521152,0.2716049382716008,0.23367697594501724,0.6562500000000001,0.6245059288537549,0,1
0,0.21739130434782084,0.2716049382716008,0.4027491408934707,0.4540441176470589,0.6363636363636364,0,1
2,0.22826086956521152,0.2716049382716008,0.6309278350515464,0.39522058823529405,0.6561264822134387,0,1
1,0.21739130434782084,0.2592592592592595,0.2982817869415808,0.5808823529411765,0.6679841897233201,0,1
2,0.21739130434782084,0.2592592592592595,0.5085910652920962,0.6470588235294119,0.6758893280632411,0,1
1,0.22826086956521152,0.2716049382716008,0.5347079037800686,0.41727941176470584,0.6877470355731224,0,1
1,0.22826086956521152,0.2716049382716008,0.6020618556701032,0.3786764705882353,0.6956521739130435,0,1
2,0.2391304347826022,0.2839506172839492,0.3601374570446736,0.5827205882352942,0.7035573122529644,0,1
2,0.22826086956521152,0.2839506172839492,0.5951890034364262,0.4007352941176471,0.7154150197628458,0,1
1,0.22826086956521152,0.2839506172839492,0.25841924398625427,0.7187500000000001,0.7272727272727272,0,1
2,0.2391304347826022,0.308641975308646,0.6268041237113402,0.33272058823529405,0.7351778656126482,0,1
1,0.2391304347826022,0.308641975308646,0.21855670103092795,0.8033088235294119,0.7470355731225296,0,1
1,0.25,0.3209876543209944,0.3326460481099658,0.6286764705882354,0.7549407114624506,0,1
1,0.25,0.3209876543209944,0.42611683848797277,0.5422794117647058,0.7628458498023715,0,1
1,0.25,0.3333333333333357,0.4013745704467353,0.5055147058823529,0.7707509881422925,0,1
1,0.2391304347826022,0.3209876543209944,0.36701030927835054,0.5055147058823529,0.7786561264822134,0,1
0,0.22826086956521152,0.308641975308646,0.26254295532646066,0.6268382352941178,0.7865612648221343,0,1
1,0.22826086956521152,0.2962962962963047,0.7711340206185566,0.3474264705882353,0.8063241106719367,0,1
0,0.21739130434782084,0.2839506172839492,0.2969072164948454,0.667279411764706,0.8142292490118577,0,1
1,0.22826086956521152,0.308641975308646,0.17731958762886602,0.7224264705882354,0.83399209486166,0,1
1,0.2391304347826022,0.3333333333333357,0.6391752577319587,0.37683823529411753,0.8418972332015809,0,1
2,0.2391304347826022,0.3333333333333357,0.4632302405498283,0.44852941176470595,0.849802371541502,0,1
1,0.2391304347826022,0.3333333333333357,0.36426116838487976,0.6838235294117648,0.8616600790513833,0,1
1,0.22826086956521152,0.3333333333333357,0.27628865979381456,0.6948529411764707,0.8695652173913043,1,2
1,0.22826086956521152,0.3209876543209944,0.4219931271477666,0.5091911764705883,0.8774703557312252,1,5
1,0.22826086956521152,0.3209876543209944,0.5402061855670106,0.46875,0.0,0,1
1,0.22826086956521152,0.3209876543209944,0.41786941580756043,0.6011029411764707,0.007905138339920948,0,1
1,0.2391304347826022,0.3333333333333357,0.3752577319587629,0.5827205882352942,0.015810276679841896,0,1
2,0.2391304347826022,0.3456790123456841,0.32027491408934705,0.693014705882353,0.023715415019762844,0,1
1,0.2391304347826022,0.3456790123456841,0.7189003436426118,0.37316176470588236,0.035573122529644265,0,1
1,0.25,0.3580246913580325,0.29415807560137464,0.630514705882353,0.043478260869565216,0,1
1,0.25,0.3580246913580325,0.2570446735395189,0.6176470588235294,0.05138339920948616,0,1
1,0.25,0.3580246913580325,0.4962199312714777,0.5974264705882353,0.05928853754940711,0,1
1,0.2608695652173836,0.3703703703703738,0.9085910652920965,0.22242647058823514,0.06719367588932806,0,1
0,0.25,0.3580246913580325,0.42886597938144355,0.4963235294117647,0.07509881422924901,0,1
1,0.25,0.3456790123456841,0.4219931271477666,0.5441176470588236,0.09486166007905138,0,1
2,0.25,0.3456790123456841,0.361512027491409,0.7316176470588237,0.10276679841897232,0,1
1,0.2391304347826022,0.3209876543209944,0.3697594501718213,0.5422794117647058,0.11462450592885375,0,1
2,0.2391304347826022,0.3209876543209944,0.423367697594502,0.6029411764705883,0.12252964426877469,0,1
0,0.2391304347826022,0.3333333333333357,0.44261168384879745,0.4944852941176472,0.13438735177865613,0,1
1,0.22826086956521152,0.3209876543209944,0.6378006872852233,0.3805147058823529,0.1541501976284585,0,1
1,0.22826086956521152,0.308641975308646,0.32164948453608244,0.6783088235294119,0.16205533596837943,0,1
1,0.22826086956521152,0.3209876543209944,0.24604810996563575,0.6066176470588236,0.16996047430830039,0,1
1,0.2391304347826022,0.3333333333333357,0.7958762886597941,0.3345588235294117,0.17786561264822134,0,1
0,0.2391304347826022,0.3456790123456841,0.5347079037800686,0.48345588235294124,0.18577075098814227,0,1
1,0.22826086956521152,0.3333333333333357,0.27903780068728534,0.8198529411764708,0.20553359683794464,0,1
0,0.21739130434782084,0.3209876543209944,0.4646048109965637,0.44485294117647056,0.2134387351778656,0,1
1,0.21739130434782084,0.3209876543209944,0.5800687285223369,0.41727941176470584,0.23320158102766797,0,1
1,0.22826086956521152,0.3209876543209944,0.23092783505154646,0.7518382352941179,0.24110671936758893,0,1
1,0.21739130434782084,0.3209876543209944,0.3340206185567012,0.5588235294117648,0.24901185770750986,0,1
1,0.22826086956521152,0.3209876543209944,0.7367697594501719,0.26654411764705876,0.2569169960474308,0,1
1,0.2391304347826022,0.3333333333333357,0.7628865979381443,0.26654411764705876,0.26482213438735175,0,1
1,0.2391304347826022,0.3456790123456841,0.3999999999999999,0.4944852941176472,0.2727272727272727,0,1
1,0.25,0.3456790123456841,0.5553264604810999,0.4246323529411764,0.28063241106719367,0,1
1,0.2391304347826022,0.3333333333333357,0.2969072164948454,0.7941176470588236,0.2885375494071146,0,1
1,0.25,0.3580246913580325,0.29553264604811,0.6378676470588236,0.2964426877470355,0,1
2,0.25,0.3456790123456841,0.26391752577319605,0.6580882352941178,0.3043478260869565,0,1
2,0.2391304347826022,0.3333333333333357,0.5883161512027493,0.4375,0.3162055335968379,0,1
1,0.2391304347826022,0.3456790123456841,0.38487972508591084,0.7628676470588236,0.32806324110671936,0,1
2,0.25,0.3456790123456841,0.37800687285223367,0.46691176470588247,0.3359683794466403,0,1
2,0.25,0.3580246913580325,0.44536082474226824,0.41727941176470584,0.34782608695652173,0,1
1,0.2391304347826022,0.3580246913580325,0.4522336769759452,0.5716911764705883,0.35968379446640314,0,1
1,0.2391304347826022,0.3456790123456841,0.49759450171821307,0.4724264705882353,0.3675889328063241,0,1
2,0.22826086956521152,0.3333333333333357,0.42611683848797277,0.6139705882352943,0.37549407114624506,0,1
1,0.22826086956521152,0.3333333333333357,0.21993127147766334,0.9007352941176472,0.38735177865612647,0,1
0,0.22826086956521152,0.3209876543209944,0.8288659793814435,0.2683823529411764,0.3952569169960474,0,1
2,0.22826086956521152,0.3333333333333357,0.5443298969072168,0.40808823529411764,0.4150197628458498,0,1
0,0.21739130434782084,0.3209876543209944,0.4027491408934707,0.5275735294117647,0.4268774703557312,0,1
2,0.22826086956521152,0.3209876543209944,0.22955326460481107,0.8290441176470589,0.44664031620553357,0,1
2,0.22826086956521152,0.3333333333333357,0.3752577319587629,0.625,0.458498023715415,0,1
1,0.21739130434782084,0.3209876543209944,0.13745704467353947,0.8786764705882355,0.4703557312252964,0,1
2,0.21739130434782084,0.3209876543209944,0.7271477663230241,0.2683823529411764,0.47826086956521735,0,1
1,0.22826086956521152,0.3333333333333357,0.3477663230240551,0.6102941176470589,0.49011857707509876,0,1
1,0.22826086956521152,0.3456790123456841,0.4508591065292098,0.4338235294117647,0.4980237154150197,0,1
1,0.2391304347826022,0.3456790123456841,0.2845360824742269,0.786764705882353,0.5059288537549407,0,1
1,0.22826086956521152,0.3456790123456841,0.17457044673539523,0.7224264705882354,0.5138339920948616,0,1
1,0.22826086956521152,0.3456790123456841,0.6529209621993126,0.38602941176470584,0.5217391304347826,0,1
1,0.2391304347826022,0.3580246913580325,0.4756013745704468,0.4430147058823529,0.5296442687747035,0,1
1,0.2391304347826022,0.3580246913580325,0.691408934707904,0.3051470588235293,0.5375494071146245,0,1
0,0.2391304347826022,0.3580246913580325,0.2570446735395189,0.8474264705882355,0.5454545454545454,0,1
1,0.25,0.3703703703703738,0.270790378006873,0.6948529411764707,0.5652173913043478,0,1
1,0.2391304347826022,0.3703703703703738,0.3285223367697596,0.5459558823529412,0.5731225296442687,0,1
2,0.2391304347826022,0.3827160493827222,0.39450171821305835,0.6121323529411765,0.5810276679841897,0,1
1,0.2391304347826022,0.3827160493827222,0.45910652920962214,0.6084558823529412,0.592885375494071,0,1
2,0.2391304347826022,0.3827160493827222,0.41649484536082504,0.7261029411764707,0.6007905138339921,0,1
1,0.2391304347826022,0.3950617283950635,0.5676975945017184,0.32352941176470584,0.6126482213438734,0,1
1,0.2391304347826022,0.3827160493827222,0.49759450171821307,0.4595588235294117,0.6205533596837944,0,1
1,0.2391304347826022,0.3827160493827222,0.19793814432989687,0.6893382352941178,0.6284584980237153,0,1
1,0.22826086956521152,0.3580246913580325,0.448109965635739,0.5477941176470589,0.6363636363636364,0,1
2,0.22826086956521152,0.3580246913580325,0.4948453608247423,0.2996323529411764,0.6442687747035573,0,1
0,0.21739130434782084,0.3580246913580325,0.7147766323024056,0.3051470588235293,0.6561264822134387,0,1
2,0.21739130434782084,0.3456790123456841,0.48384879725085916,0.5441176470588236,0.6758893280632411,0,1
2,0.21739130434782084,0.3456790123456841,0.6817869415807563,0.2959558823529411,0.6877470355731224,0,1
1,0.21739130434782084,0.3456790123456841,0.4756013745704468,0.5827205882352942,0.6996047430830039,0,1
1,0.21739130434782084,0.3456790123456841,0.39587628865979374,0.7610294117647061,0.7075098814229248,0,1
1,0.20652173913043015,0.3456790123456841,0.448109965635739,0.49264705882352944,0.7154150197628458,0,1
1,0.20652173913043015,0.3333333333333357,0.6006872852233678,0.3161764705882353,0.7233201581027667,0,1
2,0.20652173913043015,0.3456790123456841,0.2542955326460481,0.6194852941176472,0.7312252964426877,0,1
1,0.20652173913043015,0.3456790123456841,0.38350515463917545,0.6452205882352942,0.7430830039525691,0,1
1,0.20652173913043015,0.3456790123456841,0.5773195876288661,0.5073529411764706,0.7509881422924901,0,1
0,0.20652173913043015,0.3456790123456841,0.4893470790378007,0.5257352941176471,0.758893280632411,0,1
2,0.20652173913043015,0.3456790123456841,0.6089347079037801,0.34558823529411764,0.7786561264822134,0,1
2,0.20652173913043015,0.3456790123456841,0.5993127147766324,0.40625,0.7905138339920948,0,1
1,0.19565217391303946,0.3456790123456841,0.4329896907216497,0.6268382352941178,0.8023715415019762,0,1
1,0.19565217391303946,0.3333333333333357,0.5154639175257731,0.49264705882352944,0.8102766798418972,0,1
1,0.19565217391303946,0.3456790123456841,0.21305841924398639,0.5808823529411765,0.8181818181818181,1,5
1,0.19565217391303946,0.3456790123456841,0.5319587628865978,0.43014705882352944,0.0,0,1
1,0.19565217391303946,0.3333333333333357,0.5704467353951892,0.35110294117647056,0.007905138339920948,0,1
2,0.20652173913043015,0.3456790123456841,0.5718213058419246,0.5,0.015810276679841896,0,1
1,0.20652173913043015,0.3456790123456841,0.8219931271477665,0.23897058823529402,0.02766798418972332,0,1
2,0.20652173913043015,0.3580246913580325,0.4536082474226806,0.5808823529411765,0.035573122529644265,0,1
1,0.20652173913043015,0.3580246913580325,0.33676975945017196,0.6801470588235294,0.04743083003952569,0,1
1,0.21739130434782084,0.3580246913580325,0.4632302405498283,0.3805147058823529,0.05533596837944664,0,1
0,0.21739130434782084,0.3703703703703738,0.3711340206185567,0.6139705882352943,0.06324110671936758,0,1
2,0.21739130434782084,0.3703703703703738,0.6694158075601377,0.3915441176470589,0.08300395256916995,0,1
2,0.21739130434782084,0.3703703703703738,0.389003436426117,0.5698529411764706,0.09486166007905138,0,1
2,0.21739130434782084,0.3703703703703738,0.40962199312714764,0.47058823529411764,0.1067193675889328,0,1
1,0.20652173913043015,0.3580246913580325,0.8329896907216496,0.18749999999999986,0.11857707509881422,0,1
2,0.20652173913043015,0.3580246913580325,0.15945017182130594,0.7077205882352942,0.12648221343873517,0,1
1,0.19565217391303946,0.3456790123456841,0.35326460481099664,0.5,0.13833992094861658,0,1
1,0.20652173913043015,0.3580246913580325,0.3697594501718213,0.7279411764705883,0.14624505928853754,0,1
1,0.20652173913043015,0.3580246913580325,0.22955326460481107,0.7389705882352943,0.1541501976284585,0,1
1,0.20652173913043015,0.3456790123456841,0.41649484536082504,0.5312500000000001,0.16205533596837943,0,1
2,0.20652173913043015,0.3456790123456841,0.2694158075601376,0.7573529411764707,0.16996047430830039,0,1
1,0.19565217391303946,0.3456790123456841,0.5635738831615122,0.4191176470588236,0.1818181818181818,0,1
1,0.19565217391303946,0.3456790123456841,0.747766323024055,0.35477941176470584,0.18972332015810275,0,1
1,0.19565217391303946,0.3456790123456841,0.7766323024054982,0.29227941176470584,0.1976284584980237,0,1
1,0.20652173913043015,0.3580246913580325,0.6652920962199316,0.35477941176470584,0.20553359683794464,0,1
1,0.20652173913043015,0.3580246913580325,1.0,0.20772058823529402,0.2134387351778656,0,1
2,0.20652173913043015,0.3580246913580325,0.37938144329896906,0.5202205882352942,0.22134387351778656,0,1
1,0.19565217391303946,0.3580246913580325,0.3766323024054983,0.4466911764705883,0.23320158102766797,0,1
2,0.19565217391303946,0.3580246913580325,0.7546391752577319,0.3400735294117647,0.24110671936758893,0,1
1,0.19565217391303946,0.3703703703703738,0.4206185567010312,0.5422794117647058,0.25296442687747034,0,1
1,0.20652173913043015,0.3703703703703738,0.46872852233676987,0.4871323529411764,0.2608695652173913,0,1
1,0.20652173913043015,0.3827160493827222,0.389003436426117,0.5569852941176472,0.26877470355731226,0,1
1,0.21739130434782084,0.3827160493827222,0.5305841924398624,0.4283088235294118,0.27667984189723316,0,1
1,0.20652173913043015,0.3703703703703738,0.6886597938144332,0.32904411764705876,0.2845849802371541,0,1
1,0.20652173913043015,0.3580246913580325,0.2721649484536084,0.6911764705882354,0.2924901185770751,0,1
1,0.20652173913043015,0.3580246913580325,0.5635738831615122,0.3970588235294117,0.30039525691699603,0,1
2,0.20652173913043015,0.3580246913580325,0.47422680412371143,0.4816176470588236,0.308300395256917,0,1
2,0.19565217391303946,0.3456790123456841,0.4769759450171822,0.5386029411764707,0.3201581027667984,0,1
1,0.20652173913043015,0.3580246913580325,0.541580756013746,0.3713235294117647,0.3320158102766798,0,1
1,0.20652173913043015,0.3703703703703738,0.45773195876288675,0.4724264705882353,0.33992094861660077,0,1
2,0.20652173913043015,0.3703703703703738,0.3161512027491409,0.4650735294117647,0.34782608695652173,0,1
1,0.21739130434782084,0.3703703703703738,0.2529209621993127,0.7536764705882354,0.35968379446640314,0,1
0,0.21739130434782084,0.3703703703703738,0.5512027491408937,0.3878676470588235,0.3675889328063241,0,1
0,0.20652173913043015,0.3580246913580325,0.4371134020618559,0.6213235294117648,0.38735177865612647,0,1
1,0.20652173913043015,0.3580246913580325,0.9567010309278352,0.19852941176470576,0.40711462450592883,0,1
2,0.21739130434782084,0.3703703703703738,0.38350515463917545,0.5827205882352942,0.4150197628458498,0,1
1,0.20652173913043015,0.3580246913580325,0.30790378006872854,0.5275735294117647,0.4268774703557312,0,1
1,0.21739130434782084,0.3580246913580325,0.26116838487972527,0.6397058823529412,0.43478260869565216,0,1
1,0.21739130434782084,0.3703703703703738,0.44398625429553285,0.5036764705882354,0.4426877470355731,0,1
1,0.21739130434782084,0.3703703703703738,0.5333333333333332,0.43933823529411775,0.450592885375494,0,1
1,0.21739130434782084,0.3703703703703738,0.49896907216494846,0.43933823529411775,0.458498023715415,0,1
0,0.22826086956521152,0.3703703703703738,0.3587628865979382,0.4558823529411765,0.46640316205533594,0,1
2,0.22826086956521152,0.3827160493827222,0.5567010309278353,0.3878676470588235,0.4861660079051383,0,1
1,0.22826086956521152,0.3827160493827222,0.5085910652920962,0.5220588235294119,0.4980237154150197,0,1
1,0.22826086956521152,0.3827160493827222,0.41099656357388303,0.4816176470588236,0.5059288537549407,0,1
0,0.22826086956521152,0.3703703703703738,0.21305841924398639,0.704044117647059,0.5138339920948616,0,1
2,0.22826086956521152,0.3703703703703738,0.865979381443299,0.18749999999999986,0.533596837944664,0,1
1,0.22826086956521152,0.3580246913580325,0.3340206185567012,0.6158088235294118,0.5454545454545454,0,1
1,0.21739130434782084,0.3456790123456841,0.4948453608247423,0.5827205882352942,0.5533596837944663,0,1
1,0.21739130434782084,0.3456790123456841,0.4618556701030929,0.536764705882353,0.5612648221343873,0,1
1,0.21739130434782084,0.3456790123456841,0.2969072164948454,0.49264705882352944,0.5691699604743082,0,1
1,0.20652173913043015,0.3333333333333357,0.6996563573883163,0.24999999999999986,0.5770750988142292,0,1
1,0.21739130434782084,0.3456790123456841,0.8192439862542957,0.3308823529411764,0.5849802371541502,0,1
2,0.22826086956521152,0.3456790123456841,0.41786941580756043,0.536764705882353,0.592885375494071,0,1
2,0.22826086956521152,0.3456790123456841,0.40824742268041225,0.7922794117647061,0.6047430830039525,0,1
2,0.22826086956521152,0.3580246913580325,0.6721649484536085,0.37316176470588236,0.616600790513834,0,1
1,0.22826086956521152,0.3580246913580325,0.6419243986254295,0.3253676470588235,0.6284584980237153,0,1
2,0.22826086956521152,0.3703703703703738,0.5690721649484538,0.35110294117647056,0.6363636363636364,0,1
1,0.2391304347826022,0.3703703703703738,0.8151202749140896,0.24632352941176458,0.6482213438735177,0,1
1,0.2391304347826022,0.3827160493827222,0.5759450171821308,0.40625,0.6561264822134387,0,1
2,0.2391304347826022,0.3703703703703738,0.38213058419243984,0.7389705882352943,0.6640316205533596,0,1
2,0.2391304347826022,0.3703703703703738,0.2529209621993127,0.7389705882352943,0.6758893280632411,0,1
2,0.22826086956521152,0.3703703703703738,0.30790378006872854,0.6176470588235294,0.6877470355731224,0,1
1,0.2391304347826022,0.3827160493827222,0.3422680412371135,0.6801470588235294,0.6996047430830039,0,1
0,0.2391304347826022,0.3827160493827222,0.9017182130584191,0.20588235294117638,0.7075098814229248,0,1
1,0.2391304347826022,0.3827160493827222,0.597938144329897,0.43933823529411775,0.7272727272727272,0,1
1,0.22826086956521152,0.3827160493827222,0.6213058419243986,0.3786764705882353,0.7351778656126482,0,1
1,0.22826086956521152,0.3827160493827222,0.2542955326460481,0.6727941176470589,0.7430830039525691,0,1
1,0.2391304347826022,0.3827160493827222,0.26391752577319605,0.6966911764705884,0.7509881422924901,0,1
1,0.2391304347826022,0.3580246913580325,0.29140893470790385,0.7481617647058825,0.758893280632411,0,1
2,0.2391304347826022,0.3703703703703738,0.2680412371134022,0.7500000000000001,0.7667984189723319,0,1
2,0.22826086956521152,0.3580246913580325,0.3903780068728524,0.5220588235294119,0.7786561264822134,0,1
1,0.22826086956521152,0.3580246913580325,0.7037800687285225,0.3676470588235293,0.7905138339920948,0,1
1,0.2391304347826022,0.3580246913580325,0.5058419243986254,0.4816176470588236,0.7984189723320158,0,1
1,0.2391304347826022,0.3580246913580325,0.622680412371134,0.2959558823529411,0.0,0,1
1,0.2391304347826022,0.3580246913580325,0.57319587628866,0.4558823529411765,0.007905138339920948,0,1
2,0.25,0.3703703703703738,0.329896907216495,0.7113970588235295,0.015810276679841896,0,1
0,0.2391304347826022,0.3580246913580325,0.5058419243986254,0.4761029411764707,0.02766798418972332,0,1
1,0.2391304347826022,0.3580246913580325,0.2529209621993127,0.7316176470588237,0.04743083003952569,0,1
0,0.2391304347826022,0.3580246913580325,0.43024054982817894,0.4779411764705882,0.05533596837944664,0,1
1,0.2391304347826022,0.3703703703703738,0.3931271477663232,0.5919117647058825,0.07509881422924901,0,1
2,0.2391304347826022,0.3580246913580325,0.24879725085910653,0.7113970588235295,0.08300395256916995,0,1
2,0.2391304347826022,0.3580246913580325,0.21855670103092795,0.7224264705882354,0.09486166007905138,0,1
1,0.25,0.3703703703703738,0.5278350515463917,0.5422794117647058,0.1067193675889328,0,1
1,0.2391304347826022,0.3703703703703738,0.39587628865979374,0.5863970588235295,0.11462450592885375,0,1
2,0.25,0.3580246913580325,0.11821305841924401,0.6066176470588236,0.12252964426877469,0,1
1,0.2391304347826022,0.3580246913580325,0.3697594501718213,0.5606617647058824,0.13438735177865613,0,1
1,0.2391304347826022,0.3580246913580325,0.723024054982818,0.2628676470588235,0.14229249011857706,0,1
1,0.2391304347826022,0.3456790123456841,0.18969072164948453,0.6966911764705884,0.15019762845849802,0,1
2,0.2391304347826022,0.3456790123456841,0.7298969072164949,0.3180147058823529,0.15810276679841895,0,1
1,0.22826086956521152,0.3456790123456841,0.27628865979381456,0.7426470588235295,0.16996047430830039,0,1
1,0.22826086956521152,0.3456790123456841,0.41649484536082504,0.5716911764705883,0.17786561264822134,0,1
1,0.22826086956521152,0.3456790123456841,0.3326460481099658,0.5716911764705883,0.18577075098814227,0,1
2,0.22826086956521152,0.3456790123456841,0.33539518900343657,0.6011029411764707,0.19367588932806323,0,1
1,0.22826086956521152,0.3456790123456841,0.3436426116838489,0.7058823529411766,0.20553359683794464,0,1
1,0.22826086956521152,0.3456790123456841,0.8439862542955328,0.24080882352941166,0.2134387351778656,0,1
2,0.22826086956521152,0.3456790123456841,0.4522336769759452,0.4338235294117647,0.22134387351778656,0,1
1,0.21739130434782084,0.3333333333333357,0.3999999999999999,0.48897058823529416,0.23320158102766797,0,1
1,0.20652173913043015,0.3209876543209944,0.8632302405498282,0.20220588235294104,0.24110671936758893,0,1
1,0.20652173913043015,0.3209876543209944,0.5512027491408937,0.33823529411764697,0.24901185770750986,0,1
1,0.21739130434782084,0.3333333333333357,0.4137457044673538,0.6231617647058825,0.2569169960474308,0,1
1,0.21739130434782084,0.3333333333333357,0.41786941580756043,0.5238970588235294,0.26482213438735175,0,1
1,0.22826086956521152,0.3456790123456841,0.4219931271477666,0.6323529411764707,0.2727272727272727,0,1
1,0.22826086956521152,0.3580246913580325,0.4398625429553267,0.4338235294117647,0.28063241106719367,0,1
1,0.22826086956521152,0.3580246913580325,0.4893470790378007,0.5569852941176472,0.2885375494071146,0,1
1,0.22826086956521152,0.3456790123456841,0.4371134020618559,0.6580882352941178,0.2964426877470355,0,1
2,0.2391304347826022,0.3580246913580325,0.1195876288659794,0.8805147058823533,0.3043478260869565,0,1
2,0.22826086956521152,0.3580246913580325,0.4137457044673538,0.5477941176470589,0.3162055335968379,0,1
1,0.22826086956521152,0.3456790123456841,0.7202749140893472,0.39522058823529405,0.32806324110671936,0,1
2,0.22826086956521152,0.3580246913580325,0.5993127147766324,0.3676470588235293,0.3359683794466403,0,1
1,0.22826086956521152,0.3580246913580325,0.38213058419243984,0.6488970588235295,0.34782608695652173,0,1
1,0.21739130434782084,0.3456790123456841,0.46048109965635753,0.5606617647058824,0.3557312252964427,0,1
2,0.21739130434782084,0.3456790123456841,0.6281786941580756,0.3676470588235293,0.3636363636363636,0,1
1,0.20652173913043015,0.3456790123456841,0.5580756013745707,0.42279411764705876,0.37549407114624506,0,1
2,0.20652173913043015,0.3333333333333357,0.2886597938144331,0.5349264705882353,0.38339920948616596,0,1
